Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat,Maks_Sicaklik_C,Min_Sicaklik_C,Ort_Sicaklik_C,Toplam_Yagis_mm
23.09.2021,Perşembe,BİBER (KÖY),Kg,3,6,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,BROKOLİ,Kg,6,10,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (Çeri),Kg,7,10,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (MUHTELİF),Kg,2,"6,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (SALKIM),Kg,6,9,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (KÖY),Kg,4,"6,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (İKİNCİ),Kg,1,2,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,DOMATES (SALÇALIK),Kg,"1,5","2,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,FASULYE (MUHTELİF),Kg,3,"6,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,ISPANAK,Kg,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,KABAK (BEYAZ),Kg,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,KABAK (KARA),Kg,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,KARNABAHAR,Kg,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,LAHANA (BEYAZ),Kg,"1,3","2,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,LAHANA (MOR),Kg,2,4,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,15,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MARUL (AYSBERK),Adet,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MARUL (MOR),Adet,"3,5",5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MARUL (MUHTELİF),Adet,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,MISIR (TAZE),Adet,1,2,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,PATATES,Kg,"2,2",3,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,PATLICAN (KEMER),Kg,2,"4,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,PATLICAN (TOPAK),Kg,3,"5,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SALATALIK (SİLOR),Kg,1,4,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"1,5","3,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SALATALIK (KORNİŞON),Kg,3,"8,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SARIMSAK (KURU),Kg,8,15,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,7",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,TERE,Bağ,"0,5","1,5",16.6,8.9,11.9,6.5
23.09.2021,Perşembe,TURP (MUHTELİF),Kg,"1,75",2,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,HAVUÇ,Kg,2,4,16.6,8.9,11.9,6.5
23.09.2021,Perşembe,HIRTLAK,Kg,4,8,16.6,8.9,11.9,6.5
27.09.2021,Pazartesi,BAMYA,Kg,13,20,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BARBUNYA,Kg,5,12,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (CİN),Kg,4,10,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (ÇARLİ),Kg,3,6,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (DOLMA),Kg,4,7,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (KIL),Kg,4,7,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (KAPYA),Kg,2,6,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (SİVRİ),Kg,3,6,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BİBER (KÖY),Kg,3,6,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,BROKOLİ,Kg,6,10,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (Çeri),Kg,10,15,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (MUHTELİF),Kg,2,"6,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (SALKIM),Kg,7,11,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (KÖY),Kg,7,9,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (İKİNCİ),Kg,"1,5",3,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,DOMATES (SALÇALIK),Kg,"1,5","2,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,FASULYE (MUHTELİF),Kg,3,"6,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,ISPANAK,Kg,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,KABAK (BEYAZ),Kg,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,KABAK (KARA),Kg,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,KARNABAHAR,Kg,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,LAHANA (MOR),Kg,2,4,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,15,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MARUL (AYSBERK),Adet,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,MISIR (TAZE),Adet,1,2,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,PATATES,Kg,"2,2",3,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,PATLICAN (KEMER),Kg,2,"4,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,"5,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,PIRASA,Kg,"3,5","4,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SALATALIK (SİLOR),Kg,1,4,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"1,5","3,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SALATALIK (KORNİŞON),Kg,3,"8,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,TERE,Bağ,"0,5","1,5",23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,TURP (MUHTELİF),Kg,"1,75",2,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,HAVUÇ,Kg,2,4,23.9,10.1,16.5,0.0
27.09.2021,Pazartesi,HIRTLAK,Kg,4,8,23.9,10.1,16.5,0.0
30.09.2021,Perşembe,BAMYA,Kg,13,20,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BARBUNYA,Kg,5,12,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (CİN),Kg,4,10,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (ÇARLİ),Kg,3,6,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (DOLMA),Kg,4,7,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (KIL),Kg,4,7,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (KAPYA),Kg,2,6,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (SİVRİ),Kg,3,6,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BİBER (KÖY),Kg,3,6,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,BROKOLİ,Kg,6,10,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (Çeri),Kg,12,17,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (MUHTELİF),Kg,2,"6,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (SALKIM),Kg,7,11,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (KÖY),Kg,5,9,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (İKİNCİ),Kg,"1,5",3,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,DOMATES (SALÇALIK),Kg,"1,5","2,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,FASULYE (MUHTELİF),Kg,3,"6,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,ISPANAK,Kg,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,KABAK (BEYAZ),Kg,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,KABAK (KARA),Kg,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,KARNABAHAR,Kg,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,LAHANA (BEYAZ),Kg,"1,3","2,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,LAHANA (MOR),Kg,2,4,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,15,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MARUL (AYSBERK),Adet,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MARUL (MOR),Adet,"3,5",5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MARUL (MUHTELİF),Adet,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,NANE (BAĞ),Bağ,1,2,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,MISIR (TAZE),Adet,1,2,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,PATATES,Kg,"2,2",3,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,PATLICAN (KEMER),Kg,2,"4,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,PATLICAN (TOPAK),Kg,3,"5,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,PIRASA,Kg,"3,5","4,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SALATALIK (SİLOR),Kg,2,4,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"2,5","3,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SALATALIK (KORNİŞON),Kg,"2,5","3,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SARIMSAK (KURU),Kg,8,15,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,7",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,TERE,Bağ,"0,5","1,5",19.1,12.0,15.3,0.0
30.09.2021,Perşembe,TURP (MUHTELİF),Kg,"1,75",2,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,HAVUÇ,Kg,2,4,19.1,12.0,15.3,0.0
30.09.2021,Perşembe,HIRTLAK,Kg,4,8,19.1,12.0,15.3,0.0
04.10.2021,Pazartesi,BAMYA,Kg,13,20,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BARBUNYA,Kg,5,12,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (CİN),Kg,4,10,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (ÇARLİ),Kg,"4,5",8,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (DOLMA),Kg,4,7,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (KIL),Kg,5,8,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (KAPYA),Kg,2,6,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (SİVRİ),Kg,"4,5","7,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BİBER (KÖY),Kg,"4,5",8,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,BROKOLİ,Kg,6,10,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (Çeri),Kg,10,14,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (MUHTELİF),Kg,3,7,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (SALKIM),Kg,7,13,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (KÖY),Kg,5,9,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (İKİNCİ),Kg,"1,5",3,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,DOMATES (SALÇALIK),Kg,"1,5","2,8",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,FASULYE (MUHTELİF),Kg,"4,5","7,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,ISPANAK,Kg,3,"5,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,KABAK (BEYAZ),Kg,3,6,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,KABAK (KARA),Kg,3,5,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,KARNABAHAR,Kg,4,7,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,LAHANA (MOR),Kg,2,"4,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,16,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MARUL (AYSBERK),Adet,3,"5,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,5,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,MISIR (TAZE),Adet,1,2,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,PATATES,Kg,"2,2",3,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,PATLICAN (KEMER),Kg,2,"4,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,"5,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,PIRASA,Kg,"3,5",5,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SALATALIK (SİLOR),Kg,2,4,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"2,5","3,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SALATALIK (KORNİŞON),Kg,3,"8,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SOGAN (KIRMIZI),Kg,4,6,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,6,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,TERE,Bağ,"0,5","1,5",19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,TURP (MUHTELİF),Kg,2,4,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,HAVUÇ,Kg,2,4,19.2,7.5,13.1,0.0
04.10.2021,Pazartesi,HIRTLAK,Kg,4,8,19.2,7.5,13.1,0.0
07.10.2021,Perşembe,BAMYA,Kg,13,20,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BARBUNYA,Kg,5,12,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (CİN),Kg,4,10,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (ÇARLİ),Kg,"4,5",8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (DOLMA),Kg,4,7,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (KIL),Kg,5,8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (KAPYA),Kg,4,8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (SİVRİ),Kg,"4,5","7,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BİBER (KÖY),Kg,"4,5",8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,BROKOLİ,Kg,4,8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (Çeri),Kg,10,15,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (MUHTELİF),Kg,3,7,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (SALKIM),Kg,7,14,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (KÖY),Kg,5,9,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (İKİNCİ),Kg,"1,5",3,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,DOMATES (SALÇALIK),Kg,"1,5","2,8",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,FASULYE (MUHTELİF),Kg,5,8,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,ISPANAK,Kg,3,"5,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,KABAK (BEYAZ),Kg,3,6,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,KABAK (KARA),Kg,3,5,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,KARNABAHAR,Kg,4,7,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,LAHANA (BEYAZ),Kg,"1,3","2,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,LAHANA (MOR),Kg,2,4,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,16,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MARUL (AYSBERK),Adet,3,"5,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MARUL (MOR),Adet,"3,5",5,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MARUL (MUHTELİF),Adet,3,5,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,MISIR (TAZE),Adet,1,2,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,PATATES,Kg,"2,2",3,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,PATLICAN (KEMER),Kg,2,"4,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,PATLICAN (TOPAK),Kg,3,"5,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,PIRASA,Kg,"3,5",5,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SALATALIK (SİLOR),Kg,2,4,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"2,5","3,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SALATALIK (KORNİŞON),Kg,3,"8,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SARIMSAK (KURU),Kg,8,15,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,7",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SOGAN (KIRMIZI),Kg,4,6,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,SOGAN (YEŞİL),Kg,3,6,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,TERE,Bağ,"0,5","1,5",18.8,5.8,12.1,0.0
07.10.2021,Perşembe,TURP (MUHTELİF),Kg,2,4,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,HAVUÇ,Kg,2,4,18.8,5.8,12.1,0.0
07.10.2021,Perşembe,HIRTLAK,Kg,4,8,18.8,5.8,12.1,0.0
11.10.2021,Pazartesi,BAKLA,Kg,13,20,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BARBUNYA,Kg,5,12,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (CİN),Kg,4,10,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (ÇARLİ),Kg,"4,5",8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (DOLMA),Kg,4,7,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (KIL),Kg,5,8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (KAPYA),Kg,4,8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (SİVRİ),Kg,"4,5",8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BİBER (KÖY),Kg,"4,5",8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,BROKOLİ,Kg,4,8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DOMATES (Çeri),Kg,10,16,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DOMATES (MUHTELİF),Kg,3,7,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DOMATES (SALKIM),Kg,7,14,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DOMATES (KÖY),Kg,5,9,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,DOMATES (İKİNCİ),Kg,"1,5",3,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,FASULYE (MUHTELİF),Kg,5,8,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,ISPANAK,Kg,3,"5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,KABAK (BEYAZ),Kg,3,6,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,KABAK (KARA),Kg,3,"5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,KARNABAHAR,Kg,4,7,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,LAHANA (MOR),Kg,2,4,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,16,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,MARUL (AYSBERK),Adet,3,"5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,5,25.5,10.9,17.9,0.0
